id,host_id,host_name,availability_365,price,latitude,longitude,number_of_reviews,review_scores_rating,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,accommodates,bathrooms,bedrooms,beds,neighbourhood_cleansed,neighbourhood_group_cleansed,room_type,calculated_host_listings_count
9803714,50513996,The Maui Condos,50,281.0,20.95053,-156.68768,18,4.89,5,30,4.67,4.78,4.83,4.78,4.94,4.56,0,2,0.0,0.0,1.0,Lahaina,Maui,Entire home/apt,4
9809447,48531971,Derek,178,1385.0,20.68179,-156.43948,14,4.62,1,1125,4.54,4.62,4.46,4.54,4.69,4.46,1,8,0.0,4.0,4.0,Kihei-Makena,Maui,Entire home/apt,5
9809481,5308092,George,323,160.0,21.05684,-156.83849,149,4.68,3,1125,4.78,4.63,4.92,4.85,4.85,4.81,1,4,0.0,1.0,1.0,Molokai,Maui,Entire home/apt,1
9548220,49445768,Joe,171,599.0,20.94425,-156.69053,47,4.91,3,29,4.98,5.0,4.91,4.91,4.94,4.74,0,3,0.0,0.0,2.0,Lahaina,Maui,Entire home/apt,3
9844516,50513996,The Maui Condos,60,341.0,20.95232,-156.68842,4,4.75,5,30,5.0,5.0,4.75,4.75,5.0,4.75,0,2,0.0,1.0,1.0,Lahaina,Maui,Entire home/apt,4
9571763,46120042,Joe And De,183,240.0,20.72566,-156.44604,120,4.86,3,1125,4.94,4.85,4.96,4.99,4.87,4.84,0,4,0.0,2.0,4.0,Kihei-Makena,Maui,Entire home/apt,1
9886636,50860694,Kohl,298,90.0,21.07937437281709,-156.99763814926095,354,4.8,2,1125,4.88,4.87,4.97,4.93,4.86,4.82,0,3,0.0,1.0,2.0,Molokai,Maui,Entire home/apt,3
9896099,13608390,Laura,7,1850.0,20.91538,-156.69422,4,5.0,4,1125,5.0,5.0,5.0,5.0,5.0,4.75,0,12,0.0,3.0,6.0,Lahaina,Maui,Entire home/apt,3
9613820,49740126,Janet,0,850.0,20.65865,-156.44036,0,0.0,180,1125,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,3.0,4.0,Kihei-Makena,Maui,Entire home/apt,1
9614464,49742820,Margaret,0,120.0,20.97003,-156.67985,2,4.5,6,7,4.5,4.0,4.5,4.5,4.5,4.5,0,4,0.0,1.0,2.0,Lahaina,Maui,Entire home/apt,1
9928210,50513996,The Maui Condos,71,356.0,20.94633,-156.69145,0,0.0,2,30,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,1.0,1.0,Lahaina,Maui,Entire home/apt,4
9648308,30376904,Steve & Diane,252,275.0,20.79035,-156.31949,225,4.93,1,3,4.88,4.92,4.99,4.98,4.94,4.77,1,2,0.0,0.0,1.0,Makawao-Pukalani-Kula,Maui,Private room,2
9941181,51091918,Natalain,144,222.0,20.95712,-156.68395,83,4.83,5,1125,4.78,4.82,4.98,4.95,4.88,4.78,0,2,0.0,0.0,1.0,Lahaina,Maui,Entire home/apt,1
9955496,51158910,Leslie,320,400.0,20.79423,-156.50833,140,4.83,2,1125,4.86,4.81,4.96,4.96,4.86,4.78,1,6,0.0,2.0,4.0,Kihei-Makena,Maui,Entire home/apt,2
9964118,19139775,Lorie,0,525.0,20.95052,-156.68953,4,4.67,1,1125,3.33,5.0,4.33,5.0,5.0,4.67,0,6,0.0,3.0,4.0,Lahaina,Maui,Entire home/apt,13
9692614,49088823,Tiva,69,415.0,20.78348,-156.46307,23,5.0,7,120,5.0,5.0,5.0,5.0,4.91,4.91,0,5,0.0,2.0,5.0,Kihei-Makena,Maui,Entire home/apt,1
9989892,51013381,Coconut Condos,306,298.0,20.874512,-156.675475,94,4.73,3,29,4.79,4.72,4.86,4.79,4.82,4.68,1,6,0.0,1.0,4.0,Lahaina,Maui,Entire home/apt,50
9697231,50078010,Jane,122,110.0,21.08209,-157.00446,98,4.61,5,1125,4.9,4.63,4.9,4.92,4.9,4.63,0,2,0.0,1.0,2.0,Molokai,Maui,Entire home/apt,4
9989933,51013381,Coconut Condos,337,285.0,20.874567,-156.675695,38,4.74,3,29,4.76,4.89,4.89,4.82,4.92,4.47,1,6,0.0,2.0,3.0,Lahaina,Maui,Entire home/apt,50
9990226,51013381,Coconut Condos,308,228.0,20.874512,-156.675475,41,4.71,3,29,4.85,4.76,4.9,4.95,5.0,4.8,1,4,0.0,1.0,2.0,Lahaina,Maui,Entire home/apt,50
9990390,51013381,Coconut Condos,244,294.0,20.874512,-156.675475,19,4.74,3,29,4.84,4.79,4.95,4.84,4.84,4.63,1,6,0.0,2.0,4.0,Lahaina,Maui,Entire home/apt,50
9731094,46250632,Maxi,251,216.0,20.77947,-156.46121,644,4.98,1,2,4.97,4.99,4.98,4.99,4.94,4.91,0,2,0.0,0.0,1.0,Kihei-Makena,Maui,Private room,2
9990429,51013381,Coconut Condos,317,307.0,20.874512,-156.675475,37,4.59,3,29,4.68,4.62,4.7,4.73,4.84,4.54,1,6,0.0,2.0,3.0,Lahaina,Maui,Entire home/apt,50
9990509,51013381,Coconut Condos,315,380.0,20.874512,-156.675475,42,4.67,3,29,4.86,4.81,4.83,4.76,4.9,4.79,1,6,0.0,2.0,3.0,Lahaina,Maui,Entire home/apt,50
9990556,51013381,Coconut Condos,305,285.0,20.874512,-156.675475,13,4.77,3,29,4.92,4.54,4.92,4.85,5.0,4.31,1,6,0.0,2.0,3.0,Lahaina,Maui,Entire home/apt,50
9990725,51013381,Coconut Condos,300,280.0,20.874512,-156.675475,44,4.73,3,29,4.73,4.68,4.77,4.73,5.0,4.52,1,6,0.0,2.0,3.0,Lahaina,Maui,Private room,50
9990890,51013381,Coconut Condos,324,288.0,20.874512,-156.675475,54,4.6,3,29,4.79,4.74,4.75,4.62,4.87,4.6,1,6,0.0,2.0,3.0,Lahaina,Maui,Entire home/apt,50
9991066,51013381,Coconut Condos,300,275.0,20.874512,-156.675475,71,4.73,3,29,4.87,4.76,4.87,4.72,4.86,4.69,1,6,0.0,2.0,3.0,Lahaina,Maui,Entire home/apt,50
9991129,51013381,Coconut Condos,277,285.0,20.874512,-156.675475,56,4.61,3,29,4.7,4.55,4.8,4.68,4.8,4.41,1,6,0.0,2.0,3.0,Lahaina,Maui,Entire home/apt,50
