id,host_id,host_name,availability_365,price,latitude,longitude,number_of_reviews,review_scores_rating,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,accommodates,bathrooms,bedrooms,beds,neighbourhood_cleansed,neighbourhood_group_cleansed,room_type,calculated_host_listings_count
1063860,5856233,Rene,195,120.0,21.31963,-157.85702,87,4.89,30,100,4.92,4.95,4.91,4.93,4.67,4.84,0,2,0.0,0.0,2.0,Primary Urban Center,Honolulu,Private room,5
935796,899157,Kevin,177,136.0,21.27306,-157.79921,189,4.94,30,1125,4.95,4.89,4.98,4.98,4.89,4.9,0,2,0.0,1.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,1
1084023,5256548,Olivier,101,124.0,21.28106,-157.82622,262,4.8,28,500,4.87,4.64,4.95,4.97,4.93,4.73,0,4,0.0,0.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,6
1089964,3152360,Tropical Studios At Marine Surf,330,141.0,21.28016,-157.82752,93,4.81,1,365,4.86,4.85,4.84,4.8,4.92,4.74,1,4,0.0,0.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,20
953390,5175727,Lois,125,150.0,21.3901,-157.71628,72,4.9,30,180,4.89,4.77,5.0,4.97,4.96,4.82,0,2,0.0,1.0,1.0,Koolaupoko,Honolulu,Entire home/apt,1
960536,3414958,Phil,129,85.0,21.3469,-158.08359,124,4.25,31,120,4.29,4.11,4.68,4.68,4.38,4.35,0,2,0.0,1.0,1.0,Ewa,Honolulu,Entire home/apt,3
966400,1866267,Raymond And Azlina,229,490.0,21.64021,-157.91939,8,4.75,2,120,5.0,5.0,5.0,5.0,5.0,4.75,0,4,0.0,1.0,2.0,Koolauloa,Honolulu,Private room,10
1104128,4150084,Rudy,0,590.0,21.33164,-158.12122,7,5.0,7,7,5.0,5.0,5.0,5.0,5.0,5.0,0,8,0.0,2.0,4.0,Ewa,Honolulu,Private room,1
978111,5352187,Kris,364,120.0,21.40241,-157.7721,132,4.78,30,365,4.9,4.77,4.97,4.98,4.82,4.71,0,2,0.0,0.0,1.0,Koolaupoko,Honolulu,Entire home/apt,2
1001265,5448114,David,317,135.0,21.28765,-157.83847,170,4.31,3,365,4.52,4.19,4.6,4.68,4.85,4.53,1,2,0.0,0.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,5
